idx,data,lado,entry,nivel,dist_nivel,range_5c,range_15c,atr14,corpo_candle_ant,seq_mesma_direcao,vel_3min,excesso_sobre_nivel,hora_min_et,mfe60,mae60
255539,2026-04-27,LONG,27357.5,27344.25,13.25,27.0,27.0,10.73,3.0,4,1.5,13.0,725,49.0,1.0
258200,2026-04-29,SHORT,27246.5,27252.0,5.5,44.0,66.0,13.05,9.75,3,19.75,5.25,626,26.75,69.0
258201,2026-04-29,SHORT,27242.0,27252.0,10.0,38.75,65.75,12.75,3.0,4,7.75,10.5,627,22.25,73.5
258244,2026-04-29,SHORT,27250.0,27252.0,2.0,40.75,60.25,12.57,8.75,2,40.0,2.25,670,50.75,48.0
258245,2026-04-29,SHORT,27249.5,27252.0,2.5,43.75,63.25,12.45,17.25,3,26.5,2.5,671,50.25,48.5
258246,2026-04-29,SHORT,27237.25,27252.0,14.75,54.25,73.75,12.75,0.5,4,29.5,14.5,672,38.0,60.75
258253,2026-04-29,SHORT,27248.25,27252.0,3.75,42.25,70.75,14.04,4.0,4,8.75,3.0,679,49.0,49.75
258296,2026-04-29,SHORT,27250.75,27252.0,1.25,42.0,98.75,23.2,5.25,1,14.0,1.5,722,97.25,22.75
258297,2026-04-29,SHORT,27249.5,27252.0,2.5,43.5,91.75,23.34,15.75,1,8.75,3.0,723,96.0,24.0
258298,2026-04-29,SHORT,27248.0,27252.0,4.0,36.25,91.75,23.18,1.75,1,13.25,4.25,724,94.5,25.5
258299,2026-04-29,SHORT,27252.25,27252.0,0.25,25.75,91.75,23.12,1.75,2,1.25,0.25,725,98.75,21.25
258309,2026-04-29,SHORT,27247.25,27252.0,4.75,26.75,42.25,13.02,1.75,1,12.5,5.0,735,93.75,10.0
258310,2026-04-29,SHORT,27249.75,27252.0,2.25,29.5,42.25,12.46,10.25,2,12.25,2.5,736,96.25,0.0
258311,2026-04-29,SHORT,27241.25,27252.0,10.75,25.0,33.25,12.14,2.25,1,17.0,11.0,737,87.75,1.0
258406,2026-04-29,SHORT,27247.75,27252.0,4.25,37.5,48.25,10.16,9.0,4,11.25,4.5,832,89.75,19.25
258407,2026-04-29,SHORT,27242.25,27252.0,9.75,34.5,48.25,10.38,1.0,5,5.0,10.25,833,84.25,24.75
258414,2026-04-29,SHORT,27249.5,27252.0,2.5,19.25,37.5,10.82,6.0,4,11.25,2.5,840,91.5,51.5
258451,2026-04-29,SHORT,27247.0,27252.0,5.0,87.0,87.0,17.0,16.25,1,41.25,4.25,877,76.5,93.25
259530,2026-04-30,SHORT,27333.5,27340.25,6.75,119.25,192.0,25.66,14.5,2,67.75,7.75,576,170.25,39.5
259538,2026-04-30,SHORT,27333.0,27340.25,7.25,65.0,230.75,39.18,26.75,1,47.5,8.0,584,169.75,32.25
259607,2026-04-30,SHORT,27333.5,27340.25,6.75,67.0,168.75,26.14,32.5,2,49.5,6.75,653,11.5,102.25
259608,2026-04-30,SHORT,27332.5,27340.25,7.75,67.0,168.75,25.3,14.0,3,44.5,7.5,654,1.25,103.25
259609,2026-04-30,SHORT,27338.75,27340.25,1.5,75.5,173.5,23.88,0.75,1,19.75,1.0,655,7.5,97.0
259662,2026-04-30,SHORT,27336.5,27340.25,3.75,41.25,88.5,17.46,1.5,3,24.25,3.25,708,4.0,98.5
262444,2026-05-04,LONG,27664.75,27662.25,2.5,112.0,158.5,28.89,4.5,4,38.0,3.75,730,90.75,35.25
262448,2026-05-04,LONG,27676.5,27662.25,14.25,54.5,145.0,29.98,5.5,2,30.0,13.75,734,82.0,47.0
262452,2026-05-04,LONG,27676.75,27662.25,14.5,69.0,112.0,32.86,5.5,1,20.5,14.75,738,111.5,0.75
266440,2026-05-07,SHORT,28712.25,28719.25,7.0,70.25,71.5,21.88,12.25,1,38.25,6.75,586,4.25,205.75
266442,2026-05-07,SHORT,28713.75,28719.25,5.5,57.0,74.5,22.18,14.5,1,28.5,5.75,588,5.25,204.5
266586,2026-05-07,SHORT,28714.75,28719.25,4.5,33.75,100.25,22.48,13.5,1,12.0,4.5,732,77.75,61.5
266599,2026-05-07,SHORT,28710.75,28719.25,8.5,67.25,111.0,27.96,23.75,2,51.25,8.25,745,99.25,65.5
266614,2026-05-07,SHORT,28715.75,28719.25,3.5,52.0,66.0,16.2,21.25,1,36.75,3.0,760,163.75,29.0
266618,2026-05-07,SHORT,28708.5,28719.25,10.75,37.75,69.25,18.43,11.75,1,19.0,11.25,764,156.5,26.75
266621,2026-05-07,SHORT,28715.75,28719.25,3.5,36.5,70.0,19.71,3.25,2,8.75,2.5,767,163.75,8.75
266622,2026-05-07,SHORT,28717.5,28719.25,1.75,32.0,70.0,19.59,12.25,1,8.25,1.75,768,165.5,5.25
266623,2026-05-07,SHORT,28713.75,28719.25,5.5,29.0,70.0,19.07,1.75,1,14.5,4.75,769,161.75,8.5
266624,2026-05-07,SHORT,28713.25,28719.25,6.0,29.75,59.5,19.16,3.0,1,5.0,7.5,770,161.25,9.0
266625,2026-05-07,SHORT,28708.0,28719.25,11.25,35.25,63.75,19.23,2.0,2,10.25,12.0,771,156.0,14.25
266629,2026-05-07,SHORT,28714.0,28719.25,5.25,37.25,60.5,18.61,11.25,2,24.0,5.75,775,162.0,8.25
266630,2026-05-07,SHORT,28706.5,28719.25,12.75,38.0,60.5,18.32,1.5,3,6.25,12.25,776,154.5,7.0
266702,2026-05-07,SHORT,28711.25,28719.25,8.0,41.5,111.75,20.59,6.5,3,23.75,7.5,848,128.5,3.75
267807,2026-05-08,SHORT,28936.0,28944.75,8.75,85.25,85.25,18.38,36.75,2,59.25,8.75,573,5.25,230.0
269199,2026-05-11,SHORT,29399.75,29399.75,0.0,51.75,153.25,31.66,22.5,2,39.25,0.5,585,153.0,18.0
269201,2026-05-11,SHORT,29393.25,29399.75,6.5,55.0,102.5,28.25,1.5,4,8.0,5.75,587,146.5,24.5
269228,2026-05-11,SHORT,29399.25,29399.75,0.5,51.5,102.0,22.32,12.5,1,16.0,0.25,614,152.5,18.5
269230,2026-05-11,SHORT,29398.75,29399.75,1.0,53.75,83.75,19.38,1.25,3,13.5,0.75,616,152.0,19.0
269235,2026-05-11,SHORT,29400.0,29399.75,0.25,23.75,66.5,17.12,0.5,1,6.0,1.25,621,153.25,12.25
269239,2026-05-11,SHORT,29388.25,29399.75,11.5,26.0,66.5,16.86,4.75,2,20.0,11.5,625,141.5,24.0
269271,2026-05-11,SHORT,29397.5,29399.75,2.25,31.25,58.5,16.14,5.25,1,3.75,2.5,657,37.75,77.75
269273,2026-05-11,SHORT,29398.75,29399.75,1.0,30.5,55.0,16.04,3.0,1,6.25,1.25,659,39.0,76.5
269274,2026-05-11,SHORT,29390.75,29399.75,9.0,30.5,55.0,15.32,2.0,1,5.75,8.25,660,31.0,84.5
269279,2026-05-11,SHORT,29394.75,29399.75,5.0,28.25,42.75,14.09,3.25,2,14.5,4.0,665,35.0,83.5
269280,2026-05-11,SHORT,29398.25,29399.75,1.5,28.25,42.75,13.66,3.75,3,10.5,1.5,666,38.5,80.0
269281,2026-05-11,SHORT,29387.75,29399.75,12.0,22.75,37.0,14.38,3.5,4,3.0,10.75,667,28.0,91.25
269282,2026-05-11,SHORT,29396.75,29399.75,3.0,22.75,37.0,13.75,9.25,1,1.0,3.0,668,37.0,82.5
269286,2026-05-11,SHORT,29396.75,29399.75,3.0,21.0,33.25,12.07,7.75,1,3.5,3.5,672,37.0,83.25
269292,2026-05-11,SHORT,29392.25,29399.75,7.5,35.25,48.75,14.07,5.5,2,23.0,7.75,678,20.5,87.75
269297,2026-05-11,SHORT,29394.75,29399.75,5.0,23.0,48.75,13.05,8.75,2,12.75,5.5,683,8.75,85.25
269298,2026-05-11,SHORT,29396.75,29399.75,3.0,27.0,48.75,13.29,3.0,3,15.25,1.0,684,3.25,83.25
269377,2026-05-11,SHORT,29384.5,29399.75,15.25,90.75,108.5,13.18,19.0,7,52.5,14.25,763,7.25,89.5
269407,2026-05-11,SHORT,29384.75,29399.75,15.0,39.5,49.75,13.46,5.25,2,33.0,13.75,793,7.5,91.75
269409,2026-05-11,SHORT,29389.5,29399.75,10.25,37.25,49.75,13.05,7.25,1,14.5,9.5,795,12.25,87.0
269410,2026-05-11,SHORT,29397.25,29399.75,2.5,29.75,49.75,13.29,1.25,1,11.5,2.25,796,20.0,79.25
269415,2026-05-11,SHORT,29397.5,29399.75,2.25,23.25,51.75,12.57,2.25,3,12.25,3.75,801,0.0,79.0
269514,2026-05-11,SHORT,29388.75,29399.75,11.0,58.0,66.0,12.8,15.75,2,53.5,12.0,900,17.5,45.75
269515,2026-05-11,SHORT,29387.25,29399.75,12.5,62.5,70.5,13.18,21.5,3,36.5,12.5,901,16.0,47.25
269517,2026-05-11,SHORT,29398.25,29399.75,1.5,45.25,70.5,14.38,13.5,1,9.75,2.25,903,27.0,36.25
269518,2026-05-11,SHORT,29393.75,29399.75,6.0,28.75,70.5,14.43,2.5,1,7.25,5.25,904,22.5,40.75
269531,2026-05-11,SHORT,29398.25,29399.75,1.5,41.0,58.5,14.96,11.25,5,20.75,2.0,917,83.5,33.5
269535,2026-05-11,SHORT,29396.75,29399.75,3.0,20.5,41.0,13.05,3.25,1,15.0,2.5,921,82.0,35.0
269536,2026-05-11,SHORT,29396.0,29399.75,3.75,23.0,43.5,13.38,11.0,1,9.25,3.25,922,81.25,35.75
269537,2026-05-11,SHORT,29394.0,29399.75,5.75,27.75,48.25,13.38,0.25,2,15.25,6.25,923,79.25,37.75
269538,2026-05-11,SHORT,29398.5,29399.75,1.25,26.25,48.25,12.59,2.5,3,0.5,2.0,924,83.75,33.25
269539,2026-05-11,SHORT,29386.75,29399.75,13.0,29.75,51.75,13.29,3.75,1,10.25,13.5,925,72.0,45.0
269548,2026-05-11,SHORT,29396.75,29399.75,3.0,35.5,41.25,14.38,11.75,1,3.25,3.25,934,82.0,35.0
269549,2026-05-11,SHORT,29387.5,29399.75,12.25,32.75,41.25,14.29,7.25,1,5.0,13.0,935,72.75,44.25
269555,2026-05-11,SHORT,29397.0,29399.75,2.75,26.75,37.25,13.64,2.0,2,19.5,4.0,941,82.25,34.75
269558,2026-05-11,SHORT,29391.5,29399.75,8.25,25.25,37.0,13.57,11.5,1,4.75,8.75,944,76.75,40.25
269562,2026-05-11,SHORT,29389.25,29399.75,10.5,23.75,36.25,12.68,6.5,2,6.75,10.75,948,74.5,42.5
269563,2026-05-11,SHORT,29395.25,29399.75,4.5,23.75,29.0,12.34,2.75,1,11.25,4.25,949,80.5,36.5
271944,2026-05-13,SHORT,29286.5,29296.0,9.5,24.5,24.5,10.16,1.5,2,14.75,8.0,570,211.5,2.0
272027,2026-05-13,SHORT,29291.0,29296.0,5.0,40.0,78.5,20.73,1.0,5,20.75,5.0,653,9.5,95.75
272060,2026-05-13,SHORT,29296.0,29296.0,0.0,46.25,46.25,15.02,3.0,2,36.75,0.25,686,14.5,145.25
272062,2026-05-13,SHORT,29288.5,29296.0,7.5,51.5,59.75,15.32,8.5,1,30.0,8.0,688,4.25,152.75
273330,2026-05-14,SHORT,29563.75,29565.5,1.75,112.25,118.25,22.07,13.25,4,47.75,2.0,576,37.0,121.0
273331,2026-05-14,SHORT,29557.75,29565.5,7.75,74.75,120.0,22.8,12.5,5,21.0,8.25,577,31.0,127.0
273362,2026-05-14,SHORT,29562.5,29565.5,3.0,43.75,123.0,32.32,8.25,2,30.0,0.5,608,25.0,167.5
273363,2026-05-14,SHORT,29558.25,29565.5,7.25,64.0,115.75,31.41,20.0,3,35.0,7.25,609,20.75,171.75
273364,2026-05-14,SHORT,29549.5,29565.5,16.0,64.0,98.0,31.09,4.25,4,33.75,15.0,610,12.0,180.5
273365,2026-05-14,SHORT,29557.75,29565.5,7.75,55.75,98.0,30.59,7.75,5,7.5,8.0,611,20.25,172.25
274978,2026-05-15,LONG,29460.25,29458.5,1.75,26.25,53.0,12.43,3.75,1,5.75,1.75,844,26.5,144.25
274979,2026-05-15,LONG,29462.5,29458.5,4.0,18.25,48.0,12.21,4.75,2,9.5,3.5,845,24.25,146.5
274980,2026-05-15,LONG,29470.0,29458.5,11.5,26.0,50.5,12.41,1.75,3,15.0,12.0,846,16.75,154.0
274981,2026-05-15,LONG,29472.25,29458.5,13.75,24.5,51.75,12.29,8.0,4,11.25,13.0,847,14.5,156.25
276268,2026-05-18,LONG,28929.0,28926.0,3.0,97.5,231.5,37.2,33.25,2,79.25,2.5,754,116.5,29.75
276270,2026-05-18,LONG,28934.0,28926.0,8.0,95.75,231.5,38.25,20.0,1,15.0,7.0,756,111.5,26.25
276274,2026-05-18,LONG,28938.75,28926.0,12.75,62.25,156.75,33.79,7.25,1,4.5,13.25,760,106.75,31.0
276275,2026-05-18,LONG,28934.75,28926.0,8.75,37.25,119.0,31.98,11.0,1,6.75,9.25,761,110.75,27.0
276276,2026-05-18,LONG,28931.75,28926.0,5.75,33.5,119.0,30.52,3.5,2,17.75,5.25,762,113.75,24.0
276277,2026-05-18,LONG,28933.5,28926.0,7.5,34.0,119.0,27.77,3.5,3,5.25,8.0,763,112.0,25.75
276282,2026-05-18,LONG,28931.75,28926.0,5.75,23.0,62.25,21.48,2.5,1,8.75,5.5,768,113.75,24.0
276284,2026-05-18,LONG,28931.0,28926.0,5.0,31.75,62.25,19.8,11.5,1,8.5,5.25,770,114.5,4.5
276367,2026-05-18,LONG,28927.25,28926.0,1.25,30.5,101.5,20.66,1.75,1,8.0,3.5,853,143.0,112.5
276368,2026-05-18,LONG,28926.5,28926.0,0.5,30.5,101.5,19.91,9.5,2,13.5,1.75,854,143.75,111.75
276422,2026-05-18,LONG,28934.25,28926.0,8.25,147.75,253.5,50.04,55.5,1,51.75,7.5,908,179.75,52.75
276423,2026-05-18,LONG,28934.0,28926.0,8.0,101.75,253.5,50.25,0.75,2,56.75,8.5,909,180.0,52.5
276432,2026-05-18,LONG,28932.75,28926.0,6.75,57.25,147.75,31.29,4.0,5,26.0,7.5,918,181.25,51.25
276433,2026-05-18,LONG,28936.5,28926.0,10.5,54.25,101.75,30.32,20.0,6,21.0,10.25,919,177.5,55.0
276434,2026-05-18,LONG,28934.75,28926.0,8.75,52.5,100.5,29.09,3.5,1,19.0,8.25,920,179.25,53.25
276436,2026-05-18,LONG,28937.5,28926.0,11.5,40.0,77.0,26.61,13.5,1,0.75,11.0,922,176.5,56.0
276438,2026-05-18,LONG,28937.0,28926.0,11.0,43.25,77.75,25.3,13.0,2,11.0,11.25,924,177.0,55.5
276445,2026-05-18,LONG,28929.5,28926.0,3.5,36.0,91.75,23.23,13.0,2,26.5,2.5,931,184.5,1.5
277505,2026-05-19,LONG,28816.75,28814.75,2.0,101.75,213.25,46.7,13.25,1,32.25,0.75,611,18.25,153.75
277557,2026-05-19,LONG,28813.75,28814.75,1.0,48.25,153.0,31.88,19.5,1,11.0,0.25,663,64.0,87.75
277558,2026-05-19,LONG,28816.5,28814.75,1.75,48.0,136.0,31.32,31.25,1,10.75,2.75,664,64.0,90.5
277565,2026-05-19,LONG,28819.5,28814.75,4.75,70.25,99.25,33.05,32.25,1,53.5,6.0,671,61.0,93.5
277566,2026-05-19,LONG,28816.75,28814.75,2.0,81.0,81.0,31.48,26.75,2,57.25,2.25,672,63.75,90.75
277568,2026-05-19,LONG,28815.25,28814.75,0.5,81.0,81.0,31.14,10.0,2,4.75,1.25,674,65.25,89.25
277569,2026-05-19,LONG,28829.25,28814.75,14.5,42.0,81.0,31.46,9.25,1,10.75,13.0,675,51.25,103.25
277609,2026-05-19,LONG,28820.75,28814.75,6.0,57.75,76.5,24.36,22.5,1,11.75,6.5,715,203.25,41.0
277612,2026-05-19,LONG,28824.0,28814.75,9.25,79.25,92.75,24.09,15.5,1,2.25,8.75,718,210.75,32.5
277614,2026-05-19,LONG,28818.0,28814.75,3.25,44.75,83.75,23.62,18.0,1,8.0,1.0,720,216.75,26.5
277625,2026-05-19,LONG,28817.25,28814.75,2.5,57.0,100.75,22.93,29.25,2,24.25,2.75,731,257.25,25.75
277626,2026-05-19,LONG,28816.25,28814.75,1.5,49.75,82.75,22.82,9.75,1,21.75,1.75,732,258.25,24.75
278865,2026-05-20,SHORT,29127.25,29126.5,0.75,80.0,171.5,46.12,25.5,3,46.5,0.25,591,118.75,135.75
278867,2026-05-20,SHORT,29123.25,29126.5,3.25,112.25,171.5,46.66,26.75,5,9.5,1.25,593,114.75,139.75
278868,2026-05-20,SHORT,29120.75,29126.5,5.75,94.0,171.5,45.77,25.25,1,4.75,5.0,594,112.25,142.25
278890,2026-05-20,SHORT,29126.25,29126.5,0.25,121.5,121.5,35.04,60.25,2,102.0,0.25,616,9.25,238.75
280563,2026-05-21,SHORT,29390.0,29395.5,5.5,55.5,106.75,25.5,1.5,4,26.0,4.75,909,10.0,81.0
280566,2026-05-21,SHORT,29383.75,29395.5,11.75,57.75,107.0,22.73,0.5,3,7.25,12.0,912,3.75,87.25
281654,2026-05-22,SHORT,29549.75,29554.0,4.25,54.25,83.5,24.71,5.25,3,22.5,4.25,620,59.5,152.75
281655,2026-05-22,SHORT,29550.5,29554.0,3.5,46.5,83.5,22.7,10.5,4,15.75,3.0,621,60.25,152.0
281656,2026-05-22,SHORT,29543.5,29554.0,10.5,49.5,69.0,22.93,1.25,1,18.75,11.25,622,53.25,159.0
281662,2026-05-22,SHORT,29545.25,29554.0,8.75,59.5,108.75,24.43,5.5,1,26.75,8.25,628,9.75,157.25
281663,2026-05-22,SHORT,29552.5,29554.0,1.5,63.0,108.75,24.79,13.25,1,15.0,1.75,629,5.25,150.0
281964,2026-05-22,SHORT,29551.5,29554.0,2.5,36.75,60.25,12.2,0.75,1,17.5,3.0,930,19.5,37.0
281965,2026-05-22,SHORT,29541.25,29554.0,12.75,35.5,61.0,12.04,17.5,1,26.5,12.5,931,9.25,47.25
281966,2026-05-22,SHORT,29551.25,29554.0,2.75,41.5,68.5,13.07,10.0,2,17.5,2.75,932,49.0,37.25
281977,2026-05-22,SHORT,29552.5,29554.0,1.5,30.75,55.5,14.5,14.0,1,23.75,1.25,943,50.25,30.25
281980,2026-05-22,SHORT,29552.25,29554.0,1.75,26.25,55.5,12.46,0.75,1,0.25,1.5,946,50.0,30.5
281981,2026-05-22,SHORT,29541.25,29554.0,12.75,36.75,56.5,12.45,8.75,2,20.0,12.25,947,39.0,41.5
281982,2026-05-22,SHORT,29546.75,29554.0,7.25,36.75,56.5,12.82,10.5,3,14.75,7.75,948,44.5,36.0
281983,2026-05-22,SHORT,29547.0,29554.0,7.0,36.75,56.5,12.71,5.0,1,4.0,5.5,949,44.75,35.75
281984,2026-05-22,SHORT,29553.75,29554.0,0.25,29.75,56.5,12.55,1.75,2,12.0,0.25,950,51.5,29.0
281986,2026-05-22,SHORT,29543.25,29554.0,10.75,29.75,55.25,14.36,9.0,4,5.75,11.25,952,41.0,39.5
281987,2026-05-22,SHORT,29553.0,29554.0,1.0,29.75,49.5,14.71,20.0,1,0.5,0.75,953,50.75,29.75
281988,2026-05-22,SHORT,29546.5,29554.0,7.5,29.75,49.5,15.39,10.0,1,16.0,7.25,954,44.25,36.25
281989,2026-05-22,SHORT,29545.25,29554.0,8.75,29.75,49.5,15.7,6.25,1,2.5,8.75,955,43.0,37.5
283009,2026-05-25,SHORT,29991.0,29995.0,4.0,16.5,23.5,6.5,2.75,1,12.25,3.75,595,81.0,2.75
283010,2026-05-25,SHORT,29991.5,29995.0,3.5,18.25,25.25,6.52,7.0,1,6.0,3.5,596,81.5,2.25
283011,2026-05-25,SHORT,29989.75,29995.0,5.25,17.75,25.25,6.32,0.5,2,7.0,5.5,597,79.75,4.0
283012,2026-05-25,SHORT,29992.75,29995.0,2.25,11.25,25.25,6.55,2.0,1,2.0,1.75,598,82.75,1.0
283013,2026-05-25,SHORT,29989.0,29995.0,6.0,11.25,25.25,6.54,3.5,1,2.0,5.5,599,79.0,4.75
283014,2026-05-25,SHORT,29992.75,29995.0,2.25,9.25,23.75,6.62,3.25,1,4.0,1.5,600,82.75,1.0
283015,2026-05-25,SHORT,29987.75,29995.0,7.25,9.25,23.75,6.79,4.5,1,5.75,7.5,601,77.75,6.0
283016,2026-05-25,SHORT,29991.75,29995.0,3.25,9.25,23.75,6.71,5.25,1,3.25,2.25,602,81.75,0.0
283017,2026-05-25,SHORT,29989.0,29995.0,6.0,9.25,21.0,6.73,5.0,1,4.25,5.75,603,79.0,1.0
283019,2026-05-25,SHORT,29984.5,29995.0,10.5,9.5,18.25,6.71,2.75,2,8.0,10.25,605,74.5,5.5
283020,2026-05-25,SHORT,29984.25,29995.0,10.75,9.75,18.25,6.43,1.0,3,4.25,10.0,606,74.25,1.75
283086,2026-05-25,SHORT,29981.5,29995.0,13.5,63.25,67.5,10.45,25.25,2,50.0,13.5,672,68.5,6.0
284137,2026-05-26,LONG,29923.25,29910.0,13.25,78.0,108.25,26.7,25.75,3,63.5,13.5,583,195.5,14.25
284138,2026-05-26,LONG,29912.25,29910.0,2.25,89.25,111.25,27.39,20.0,4,34.25,2.25,584,206.5,3.25
284152,2026-05-26,SHORT,29989.5,29993.75,4.25,79.5,84.5,27.23,1.0,3,30.5,4.25,598,13.5,129.25
284157,2026-05-26,SHORT,29982.25,29993.75,11.5,44.0,106.0,27.25,7.0,1,25.25,12.0,603,6.25,136.5
284158,2026-05-26,SHORT,29990.5,29993.75,3.25,44.0,106.0,27.68,19.25,2,15.75,2.75,604,14.0,128.25
284159,2026-05-26,SHORT,29992.0,29993.75,1.75,44.0,106.0,25.04,8.75,1,8.75,1.5,605,15.5,126.75
284160,2026-05-26,SHORT,29980.5,29993.75,13.25,36.5,106.0,24.77,1.75,2,1.5,13.5,606,4.0,138.25
284161,2026-05-26,SHORT,29983.25,29993.75,10.5,33.75,106.0,23.86,11.75,1,6.75,9.5,607,2.0,135.5
284162,2026-05-26,SHORT,29993.75,29993.75,0.0,30.0,106.0,22.64,3.75,1,1.0,0.5,608,4.75,125.0
284245,2026-05-26,SHORT,29986.75,29993.75,7.0,55.25,55.25,18.84,5.75,4,18.5,6.25,691,100.75,20.75
284246,2026-05-26,SHORT,29987.5,29993.75,6.25,49.75,55.25,18.14,11.5,5,16.75,6.0,692,101.5,20.0
284247,2026-05-26,SHORT,29990.25,29993.75,3.5,45.5,55.25,18.2,1.0,1,9.25,3.75,693,104.25,17.25
284254,2026-05-26,SHORT,29988.5,29993.75,5.25,47.25,69.25,18.23,4.25,2,27.0,5.25,700,102.5,27.0
284256,2026-05-26,SHORT,29987.0,29993.75,6.75,29.5,63.75,18.64,16.0,1,5.5,6.5,702,101.0,28.5
284272,2026-05-26,LONG,29914.25,29910.0,4.25,56.75,95.75,20.59,3.0,1,5.25,5.0,718,101.25,5.25
284302,2026-05-26,SHORT,29984.0,29993.75,9.75,33.5,60.75,13.04,6.75,6,13.25,10.25,748,36.0,31.5
284304,2026-05-26,SHORT,29992.0,29993.75,1.75,26.0,64.5,11.57,0.25,2,8.0,1.5,750,44.0,23.5
284315,2026-05-26,SHORT,29984.0,29993.75,9.75,28.25,40.5,10.66,15.25,1,16.5,9.25,761,36.0,18.25
284335,2026-05-26,SHORT,29988.75,29993.75,5.0,21.25,41.25,13.55,1.5,1,14.25,5.25,781,34.25,24.5
284336,2026-05-26,SHORT,29992.75,29993.75,1.0,26.5,46.5,12.71,13.0,2,19.0,1.0,782,38.25,20.5
284339,2026-05-26,SHORT,29993.0,29993.75,0.75,34.25,54.25,11.16,0.75,5,0.0,1.0,785,38.5,20.5
284340,2026-05-26,SHORT,29991.5,29993.75,2.25,15.75,49.25,11.23,4.75,1,6.75,2.5,786,37.0,22.0
284341,2026-05-26,SHORT,29989.5,29993.75,4.25,18.25,49.25,10.93,1.75,2,7.75,3.75,787,35.0,24.0
284342,2026-05-26,SHORT,29986.0,29993.75,7.75,19.25,49.25,11.27,1.5,3,7.25,8.25,788,31.5,27.5
284348,2026-05-26,SHORT,29991.5,29993.75,2.25,24.25,34.25,11.07,0.75,1,18.0,3.25,794,37.0,39.5
284349,2026-05-26,SHORT,29987.0,29993.75,6.75,23.0,34.25,9.96,8.25,1,4.25,7.0,795,32.5,44.0
284350,2026-05-26,SHORT,29988.75,29993.75,5.0,20.25,33.5,9.95,4.75,1,7.0,5.0,796,34.25,42.25
284368,2026-05-26,SHORT,29990.0,29993.75,3.75,33.5,37.5,11.61,5.5,2,22.75,3.5,814,21.0,69.75
284369,2026-05-26,SHORT,29992.0,29993.75,1.75,34.25,38.25,11.11,6.75,3,14.25,1.25,815,23.0,68.75
284370,2026-05-26,SHORT,29986.25,29993.75,7.5,34.75,38.75,11.14,2.5,4,3.75,7.0,816,17.25,74.5
284373,2026-05-26,SHORT,29989.5,29993.75,4.25,18.0,47.5,11.14,1.25,1,2.75,4.25,819,20.5,71.25
284374,2026-05-26,SHORT,29980.75,29993.75,13.0,21.5,47.5,11.3,8.0,2,17.75,12.75,820,11.75,80.0
284378,2026-05-26,SHORT,29990.0,29993.75,3.75,22.25,43.5,11.27,9.75,2,20.75,3.25,824,8.0,70.75
284379,2026-05-26,SHORT,29986.0,29993.75,7.75,22.75,43.5,11.0,4.5,3,9.25,8.5,825,4.0,74.75
284381,2026-05-26,SHORT,29990.5,29993.75,3.25,18.25,33.0,10.12,8.25,1,0.0,3.25,827,8.5,70.25
284395,2026-05-26,SHORT,29988.25,29993.75,5.5,18.5,26.75,9.48,3.5,1,10.25,6.5,841,6.25,72.5
284396,2026-05-26,SHORT,29991.25,29993.75,2.5,23.0,31.25,9.64,9.25,2,9.5,2.75,842,2.5,69.5
285510,2026-05-27,SHORT,30116.5,30118.75,2.25,66.0,118.5,22.86,0.0,1,30.0,2.75,576,239.0,14.75
288335,2026-05-29,SHORT,30339.5,30344.5,5.0,82.0,106.0,32.59,29.0,1,23.75,4.5,641,69.5,100.25
288349,2026-05-29,SHORT,30340.5,30344.5,4.0,100.25,124.75,33.27,15.0,1,16.0,4.0,655,5.25,99.25
288355,2026-05-29,SHORT,30343.0,30344.5,1.5,46.25,120.75,32.77,1.25,2,42.25,2.25,661,7.75,96.75
288518,2026-05-29,SHORT,30343.0,30344.5,1.5,27.25,35.25,12.21,3.25,3,18.0,1.25,824,52.0,59.25
288521,2026-05-29,SHORT,30344.75,30344.5,0.25,24.5,38.75,11.39,1.0,1,0.75,0.5,827,53.75,57.5
288528,2026-05-29,SHORT,30340.5,30344.5,4.0,26.75,36.5,10.88,9.5,1,4.5,3.5,834,49.5,61.75
288529,2026-05-29,SHORT,30330.0,30344.5,14.5,31.25,41.0,10.73,7.5,2,28.5,14.25,835,39.0,72.25
288549,2026-05-29,SHORT,30342.75,30344.5,1.75,30.75,75.25,12.11,5.0,2,20.0,2.0,855,27.5,59.5
288550,2026-05-29,SHORT,30336.5,30344.5,8.0,32.25,68.25,12.21,10.75,3,23.0,7.75,856,21.25,65.75
288553,2026-05-29,SHORT,30343.5,30344.5,1.0,24.75,46.0,11.04,0.25,1,6.5,1.25,859,28.25,58.75
288580,2026-05-29,SHORT,30342.75,30344.5,1.75,54.5,68.5,12.14,2.5,1,39.25,2.75,886,27.5,97.25
288589,2026-05-29,SHORT,30343.25,30344.5,1.25,34.5,66.5,15.04,6.5,1,14.0,1.5,895,28.0,102.0
288590,2026-05-29,SHORT,30341.5,30344.5,3.0,32.25,66.5,15.05,9.0,2,15.0,2.5,896,26.25,103.75
288591,2026-05-29,SHORT,30333.5,30344.5,11.0,24.5,66.5,15.46,1.25,1,0.0,10.75,897,18.25,111.75
288599,2026-05-29,SHORT,30344.25,30344.5,0.25,37.5,41.0,13.75,13.75,3,12.25,0.25,905,0.75,101.0
289678,2026-06-01,LONG,30300.75,30291.5,9.25,50.25,159.5,30.57,13.5,1,12.75,8.5,604,146.75,5.25
