data,hora,dow,lado,entry,saida,pts,usd,motivo,mfe,mae,dur_bars,be_ativado,n_hi,n_lo,nivel,dist_nivel,gap_entrada,close_sinal
2026-05-18,15:22,0,LONG,28937.5,28925.0,-12.5,-131.0,SL,10.5,13.0,0,False,29419.75,28926.0,28926.0,11.0,0.5,28937.0
2026-05-18,15:24,0,LONG,28937.0,28924.5,-12.5,-131.0,SL,1.25,29.25,0,False,29419.75,28926.0,28926.0,11.25,-0.25,28937.25
2026-05-18,15:31,0,LONG,28929.5,28961.25,31.75,311.5,TRAIL,44.25,1.5,1,True,29419.75,28926.0,28926.0,2.5,1.0,28928.5
2026-05-19,10:11,1,LONG,28816.75,28804.25,-12.5,-131.0,SL,12.5,53.5,0,False,29359.0,28814.75,28814.75,0.75,1.25,28815.5
2026-05-19,11:03,1,LONG,28813.75,28826.0,12.25,116.5,TRAIL,21.25,6.25,1,True,29359.0,28814.75,28814.75,0.25,-1.25,28815.0
2026-05-19,11:11,1,LONG,28819.5,28834.25,14.75,141.5,TRAIL,16.5,19.0,1,True,29359.0,28814.75,28814.75,6.0,-1.25,28820.75
2026-05-19,11:14,1,LONG,28815.25,28847.5,32.25,316.5,TRAIL,44.75,5.75,2,True,29359.0,28814.75,28814.75,1.25,-0.75,28816.0
2026-05-19,11:55,1,LONG,28820.75,28808.25,-12.5,-131.0,SL,0.25,33.25,0,False,29359.0,28814.75,28814.75,6.5,-0.5,28821.25
2026-05-19,11:58,1,LONG,28824.0,28811.5,-12.5,-131.0,SL,0.5,22.0,0,False,29359.0,28814.75,28814.75,8.75,0.5,28823.5
2026-05-19,12:00,1,LONG,28818.0,28840.5,22.5,219.0,TRAIL,35.25,3.75,1,True,29359.0,28814.75,28814.75,1.0,2.25,28815.75
2026-05-19,12:11,1,LONG,28817.25,28829.75,12.5,119.0,TRAIL,14.25,25.75,1,True,29359.0,28814.75,28814.75,2.75,-0.25,28817.5
2026-05-20,09:51,2,SHORT,29127.25,29074.5,52.75,521.5,TRAIL,54.5,0.25,1,True,29126.5,28663.0,29126.5,0.25,-1.0,29126.25
2026-05-20,09:54,2,SHORT,29120.75,29133.25,-12.5,-131.0,SL,55.75,14.75,0,False,29126.5,28663.0,29126.5,5.0,0.75,29121.5
2026-05-20,10:16,2,SHORT,29126.25,29138.75,-12.5,-131.0,SL,9.25,83.75,0,False,29126.5,28663.0,29126.5,0.25,-0.0,29126.25
2026-05-21,15:09,3,SHORT,29390.0,29402.5,-12.5,-131.0,SL,2.25,12.5,0,False,29395.5,29008.5,29395.5,4.75,0.75,29390.75
2026-05-21,15:12,3,SHORT,29383.75,29396.25,-12.5,-131.0,SL,3.75,15.25,0,False,29395.5,29008.5,29395.5,12.0,-0.25,29383.5
2026-05-22,10:20,4,SHORT,29549.75,29544.5,5.25,46.5,TRAIL,18.25,9.25,1,True,29554.0,29127.0,29554.0,4.25,-0.0,29549.75
2026-05-22,10:28,4,SHORT,29545.25,29537.25,8.0,74.0,TRAIL,9.75,21.5,1,True,29554.0,29127.0,29554.0,8.25,0.5,29545.75
2026-05-22,15:30,4,SHORT,29551.5,29542.25,9.25,86.5,TRAIL,18.5,6.5,1,True,29554.0,29127.0,29554.0,3.0,-0.5,29551.0
2026-05-22,15:43,4,SHORT,29552.5,29565.0,-12.5,-131.0,SL,0.75,12.5,0,False,29554.0,29127.0,29554.0,1.25,0.25,29552.75
2026-05-22,15:46,4,SHORT,29552.25,29533.75,18.5,179.0,TRAIL,20.25,1.25,1,True,29554.0,29127.0,29554.0,1.5,0.25,29552.5
2026-05-22,15:49,4,SHORT,29547.0,29559.5,-12.5,-131.0,SL,13.0,16.5,1,False,29554.0,29127.0,29554.0,5.5,1.5,29548.5
2026-05-22,15:52,4,SHORT,29543.25,29539.0,4.25,36.5,TRAIL,6.0,20.5,1,True,29554.0,29127.0,29554.0,11.25,-0.5,29542.75
2026-05-22,15:55,4,SHORT,29545.25,29557.75,-12.5,-131.0,SL,1.75,24.75,0,False,29554.0,29127.0,29554.0,8.75,-0.0,29545.25
2026-05-25,09:55,0,SHORT,29991.0,29988.5,2.5,19.0,TRAIL,4.0,2.75,3,True,29995.0,29676.25,29995.0,3.75,0.25,29991.25
2026-05-25,10:00,0,SHORT,29992.75,29987.0,5.75,51.5,TRAIL,7.5,1.0,1,True,29995.0,29676.25,29995.0,1.5,0.75,29993.5
2026-05-25,10:03,0,SHORT,29989.0,29986.0,3.0,24.0,TRAIL,4.75,1.0,1,True,29995.0,29676.25,29995.0,5.75,0.25,29989.25
2026-05-25,10:06,0,SHORT,29984.25,29974.25,10.0,94.0,TRAIL,13.0,1.75,1,True,29995.0,29676.25,29995.0,10.0,0.75,29985.0
2026-05-25,11:12,0,SHORT,29981.5,29971.75,9.75,91.5,TRAIL,11.5,6.0,1,True,29995.0,29676.25,29995.0,13.5,-0.0,29981.5
2026-05-26,09:43,1,LONG,29923.25,29936.25,13.0,124.0,TRAIL,14.75,14.25,1,True,29993.75,29910.0,29910.0,13.5,-0.25,29923.5
2026-05-26,09:58,1,SHORT,29989.5,29977.75,11.75,111.5,TRAIL,13.5,17.5,1,True,29993.75,29910.0,29993.75,4.25,-0.0,29989.5
2026-05-26,10:03,1,SHORT,29982.25,29977.75,4.5,39.0,TRAIL,6.25,14.75,1,True,29993.75,29910.0,29993.75,12.0,-0.5,29981.75
2026-05-26,10:06,1,SHORT,29980.5,29978.0,2.5,19.0,TRAIL,4.0,25.5,1,True,29993.75,29910.0,29993.75,13.5,-0.25,29980.25
2026-05-26,11:31,1,SHORT,29986.75,29999.25,-12.5,-131.0,SL,3.5,16.75,1,False,29993.75,29910.0,29993.75,6.25,0.75,29987.5
2026-05-26,11:40,1,SHORT,29988.5,29970.75,17.75,171.5,TRAIL,19.5,2.25,1,True,29993.75,29910.0,29993.75,5.25,-0.0,29988.5
2026-05-26,11:58,1,LONG,29914.25,29927.25,13.0,124.0,TRAIL,16.75,5.25,1,True,29993.75,29910.0,29910.0,5.0,-0.75,29915.0
2026-05-26,12:28,1,SHORT,29984.0,29976.75,7.25,66.5,TRAIL,9.0,8.5,1,True,29993.75,29910.0,29993.75,10.25,-0.5,29983.5
2026-05-26,12:41,1,SHORT,29984.0,29974.5,9.5,89.0,TRAIL,13.5,0.0,1,True,29993.75,29910.0,29993.75,9.25,0.5,29984.5
2026-05-26,13:01,1,SHORT,29988.75,30001.25,-12.5,-131.0,SL,1.0,13.5,2,False,29993.75,29910.0,29993.75,5.25,-0.25,29988.5
2026-05-26,13:05,1,SHORT,29993.0,29988.25,4.75,41.5,TRAIL,9.0,4.5,1,True,29993.75,29910.0,29993.75,1.0,-0.25,29992.75
2026-05-26,13:08,1,SHORT,29986.0,29972.25,13.75,131.5,TRAIL,17.25,2.25,1,True,29993.75,29910.0,29993.75,8.25,-0.5,29985.5
2026-05-27,09:36,2,SHORT,30116.5,30129.0,-12.5,-131.0,SL,13.5,14.75,0,False,30118.75,29826.75,30118.75,2.75,-0.5,30116.0
2026-05-29,10:41,4,SHORT,30339.5,30352.0,-12.5,-131.0,SL,4.25,17.0,0,False,30344.5,29920.25,30344.5,4.5,0.5,30340.0
2026-05-29,10:55,4,SHORT,30340.5,30353.0,-12.5,-131.0,SL,1.25,40.5,0,False,30344.5,29920.25,30344.5,4.0,-0.0,30340.5
2026-05-29,11:01,4,SHORT,30343.0,30355.5,-12.5,-131.0,SL,2.25,35.0,0,False,30344.5,29920.25,30344.5,2.25,-0.75,30342.25
2026-05-29,13:44,4,SHORT,30343.0,30339.5,3.5,29.0,TRAIL,5.25,11.75,3,True,30344.5,29920.25,30344.5,1.25,0.25,30343.25
2026-05-29,13:54,4,SHORT,30340.5,30317.25,23.25,226.5,TRAIL,25.0,0.75,2,True,30344.5,29920.25,30344.5,3.5,0.5,30341.0
2026-05-29,14:15,4,SHORT,30342.75,30335.75,7.0,64.0,TRAIL,12.75,4.5,1,True,30344.5,29920.25,30344.5,2.0,-0.25,30342.5
2026-05-29,14:19,4,SHORT,30343.5,30356.0,-12.5,-131.0,SL,0.0,18.25,3,False,30344.5,29920.25,30344.5,1.25,-0.25,30343.25
2026-05-29,14:46,4,SHORT,30342.75,30339.25,3.5,29.0,TRAIL,5.25,13.0,1,True,30344.5,29920.25,30344.5,2.75,-1.0,30341.75
2026-05-29,14:55,4,SHORT,30343.25,30339.0,4.25,36.5,TRAIL,9.75,3.0,1,True,30344.5,29920.25,30344.5,1.5,-0.25,30343.0
2026-05-29,15:05,4,SHORT,30344.25,30356.75,-12.5,-131.0,SL,0.75,17.75,0,False,30344.5,29920.25,30344.5,0.25,-0.0,30344.25
2026-06-01,10:04,0,LONG,30300.75,30313.25,12.5,119.0,TRAIL,45.75,5.25,1,True,30595.25,30291.5,30291.5,8.5,0.75,30300.0
2026-06-01,13:33,0,SHORT,30581.25,30573.75,7.5,69.0,TRAIL,12.5,3.0,1,True,30595.25,30291.5,30595.25,14.0,-0.0,30581.25
2026-06-01,15:36,0,SHORT,30591.25,30587.0,4.25,36.5,TRAIL,8.0,3.0,1,True,30595.25,30291.5,30595.25,4.5,-0.5,30590.75
2026-06-01,15:41,0,SHORT,30594.0,30589.75,4.25,36.5,TRAIL,8.75,2.75,1,True,30595.25,30291.5,30595.25,1.75,-0.5,30593.5
2026-06-01,15:45,0,SHORT,30588.0,30582.25,5.75,51.5,TRAIL,7.5,7.5,1,True,30595.25,30291.5,30595.25,6.75,0.5,30588.5
2026-06-02,11:54,1,SHORT,30686.5,30682.25,4.25,36.5,TRAIL,6.0,4.75,1,True,30693.0,30292.0,30693.0,6.5,-0.0,30686.5
2026-06-02,11:57,1,SHORT,30688.5,30681.5,7.0,64.0,TRAIL,8.75,9.25,1,True,30693.0,30292.0,30693.0,4.25,0.25,30688.75
2026-06-02,12:00,1,SHORT,30690.0,30684.75,5.25,46.5,TRAIL,8.75,4.5,1,True,30693.0,30292.0,30693.0,3.5,-0.5,30689.5
2026-06-02,12:06,1,SHORT,30688.75,30701.25,-12.5,-131.0,SL,1.0,15.25,0,False,30693.0,30292.0,30693.0,4.25,-0.0,30688.75
2026-06-02,12:16,1,SHORT,30690.75,30670.5,20.25,196.5,TRAIL,22.0,8.0,3,True,30693.0,30292.0,30693.0,2.75,-0.5,30690.25
2026-06-02,12:58,1,SHORT,30688.75,30686.25,2.5,19.0,TRAIL,4.0,5.25,1,True,30693.0,30292.0,30693.0,4.25,-0.0,30688.75
2026-06-02,13:01,1,SHORT,30689.75,30687.25,2.5,19.0,TRAIL,4.25,8.75,1,True,30693.0,30292.0,30693.0,2.75,0.5,30690.25
2026-06-02,13:10,1,SHORT,30692.25,30687.0,5.25,46.5,TRAIL,7.0,0.0,1,True,30693.0,30292.0,30693.0,1.0,-0.25,30692.0
2026-06-02,13:13,1,SHORT,30692.25,30682.75,9.5,89.0,TRAIL,29.25,6.5,3,True,30693.0,30292.0,30693.0,0.5,0.25,30692.5
2026-06-02,15:46,1,SHORT,30687.5,30684.0,3.5,29.0,TRAIL,5.25,10.5,1,True,30693.0,30292.0,30693.0,6.0,-0.5,30687.0
2026-06-03,09:35,2,SHORT,30714.75,30679.25,35.5,349.0,TRAIL,42.75,0.5,1,True,30719.25,30423.75,30719.25,4.75,-0.25,30714.5
2026-06-03,09:42,2,SHORT,30717.75,30685.5,32.25,316.5,TRAIL,49.25,1.0,1,True,30719.25,30423.75,30719.25,1.5,-0.0,30717.75
2026-06-03,10:31,2,SHORT,30715.75,30706.75,9.0,84.0,TRAIL,10.75,8.5,1,True,30719.25,30423.75,30719.25,4.0,-0.5,30715.25
2026-06-03,10:34,2,SHORT,30718.25,30697.75,20.5,199.0,TRAIL,32.75,2.75,1,True,30719.25,30423.75,30719.25,1.75,-0.75,30717.5
2026-06-03,10:38,2,SHORT,30714.25,30707.0,7.25,66.5,TRAIL,12.0,3.5,1,True,30719.25,30423.75,30719.25,5.25,-0.25,30714.0
2026-06-03,10:43,2,SHORT,30719.25,30731.75,-12.5,-131.0,SL,0.5,20.25,0,False,30719.25,30423.75,30719.25,0.75,-0.75,30718.5
2026-06-03,10:47,2,SHORT,30707.5,30720.0,-12.5,-131.0,SL,11.25,15.5,0,False,30719.25,30423.75,30719.25,12.0,-0.25,30707.25
2026-06-04,13:12,3,LONG,30500.25,30487.75,-12.5,-131.0,SL,2.0,16.5,1,False,30807.75,30496.0,30496.0,4.25,0.0,30500.25
2026-06-04,13:26,3,LONG,30504.0,30508.0,4.0,34.0,TRAIL,11.5,3.0,1,True,30807.75,30496.0,30496.0,8.25,-0.25,30504.25
2026-06-04,15:56,3,LONG,30496.0,30500.75,4.75,41.5,TRAIL,8.5,8.75,1,True,30807.75,30496.0,30496.0,0.5,-0.5,30496.5
2026-06-04,15:59,3,LONG,30500.25,30487.75,-12.5,-131.0,SL,2.0,19.0,0,False,30807.75,30496.0,30496.0,4.5,-0.25,30500.5
2026-06-08,10:37,0,SHORT,29594.75,29567.25,27.5,269.0,TRAIL,29.25,0.0,1,True,29604.25,28822.25,29604.25,8.75,0.75,29595.5
2026-06-08,10:41,0,SHORT,29592.0,29532.0,60.0,594.0,TP,61.5,3.75,1,True,29604.25,28822.25,29604.25,11.75,0.5,29592.5
2026-06-08,11:32,0,SHORT,29593.0,29571.75,21.25,206.5,TRAIL,27.5,9.25,1,True,29604.25,28822.25,29604.25,12.5,-1.25,29591.75
2026-06-08,11:59,0,SHORT,29600.25,29596.0,4.25,36.5,TRAIL,7.5,16.75,1,True,29604.25,28822.25,29604.25,3.5,0.5,29600.75
2026-06-08,12:11,0,SHORT,29599.5,29612.0,-12.5,-131.0,SL,0.75,32.75,0,False,29604.25,28822.25,29604.25,2.75,2.0,29601.5
2026-06-08,12:29,0,SHORT,29602.5,29583.25,19.25,186.5,TRAIL,21.0,4.75,1,True,29604.25,28822.25,29604.25,2.5,-0.75,29601.75
2026-06-08,12:33,0,SHORT,29601.0,29583.75,17.25,166.5,TRAIL,27.5,10.25,1,True,29604.25,28822.25,29604.25,2.75,0.5,29601.5
2026-06-08,12:37,0,SHORT,29590.0,29572.5,17.5,169.0,TRAIL,34.5,3.25,1,True,29604.25,28822.25,29604.25,13.5,0.75,29590.75
2026-06-08,12:51,0,SHORT,29602.75,29615.25,-12.5,-131.0,SL,10.75,13.0,0,False,29604.25,28822.25,29604.25,1.75,-0.25,29602.5
2026-06-08,12:56,0,SHORT,29594.5,29607.0,-12.5,-131.0,SL,7.25,17.25,1,False,29604.25,28822.25,29604.25,10.5,-0.75,29593.75
2026-06-08,13:30,0,SHORT,29602.0,29614.5,-12.5,-131.0,SL,4.25,22.25,0,False,29604.25,28822.25,29604.25,2.25,-0.0,29602.0
2026-06-08,13:32,0,SHORT,29593.5,29567.75,25.75,251.5,TRAIL,43.25,0.75,1,True,29604.25,28822.25,29604.25,10.5,0.25,29593.75
2026-06-09,09:30,1,SHORT,29737.0,29696.0,41.0,404.0,TRAIL,54.0,11.0,1,True,29743.0,29331.5,29743.0,6.25,-0.25,29736.75
2026-06-09,09:55,1,SHORT,29730.5,29743.0,-12.5,-131.0,SL,30.75,15.75,0,False,29743.0,29331.5,29743.0,10.75,1.75,29732.25
2026-06-09,10:44,1,LONG,29339.75,29327.25,-12.5,-131.0,SL,8.0,68.5,0,False,29743.0,29331.5,29331.5,9.5,-1.25,29341.0
2026-06-11,13:34,3,SHORT,29245.75,29185.75,60.0,594.0,TP,82.75,19.25,0,False,29250.0,28493.0,29250.0,6.5,-2.25,29243.5
2026-06-11,13:43,3,SHORT,29242.25,29254.75,-12.5,-131.0,SL,11.5,26.5,0,False,29250.0,28493.0,29250.0,8.25,-0.5,29241.75
2026-06-11,14:18,3,SHORT,29239.0,29221.75,17.25,166.5,TRAIL,19.0,27.5,1,True,29250.0,28493.0,29250.0,11.75,-0.75,29238.25
2026-06-11,14:47,3,SHORT,29246.25,29243.75,2.5,19.0,TRAIL,4.25,35.0,1,True,29250.0,28493.0,29250.0,5.25,-1.5,29244.75
2026-06-11,14:56,3,SHORT,29236.25,29248.75,-12.5,-131.0,SL,2.25,35.5,0,False,29250.0,28493.0,29250.0,13.25,0.5,29236.75
2026-06-11,15:07,3,SHORT,29242.75,29255.25,-12.5,-131.0,SL,6.75,31.5,0,False,29250.0,28493.0,29250.0,6.25,1.0,29243.75
